fpr,tpr,threshold
0.4883720930232558,0.6736526946107785,0.4710159023248248
0.4930232558139535,0.6736526946107785,0.47071080164066215
0.4930232558139535,0.6748502994011976,0.470398279838343
0.49534883720930234,0.6748502994011976,0.4701064459461731
0.49534883720930234,0.6766467065868264,0.46957313073634593
0.5,0.6766467065868264,0.4687549233808395
0.5,0.6790419161676646,0.4677733730034505
0.5023255813953489,0.6790419161676646,0.46774231503107094
0.5023255813953489,0.6796407185628742,0.4675622636493423
0.5046511627906977,0.6796407185628742,0.4674581871677511
0.5046511627906977,0.6826347305389222,0.46712920755458515
0.5069767441860465,0.6826347305389222,0.46692069187385943
0.5069767441860465,0.6874251497005988,0.46582345851142853
0.5093023255813953,0.6874251497005988,0.46577098162554004
0.5093023255813953,0.6880239520958084,0.46548274845224
0.5116279069767442,0.6880239520958084,0.46539741447686095
0.5116279069767442,0.692814371257485,0.46371462273883374
0.513953488372093,0.692814371257485,0.4635240362923949
0.513953488372093,0.6946107784431138,0.46324716433495267
0.5186046511627908,0.6946107784431138,0.4628434986112067
0.5186046511627908,0.7011976047904191,0.46136427101416755
0.5232558139534884,0.7011976047904191,0.46127416364998935
0.5232558139534884,0.7017964071856287,0.4610820849077887
0.5255813953488372,0.7017964071856287,0.4610050702334959
0.5255813953488372,0.7095808383233533,0.4581962658302381
0.5279069767441861,0.7095808383233533,0.45818727680834037
0.5279069767441861,0.7119760479041917,0.4571629432725413
0.5348837209302325,0.7119760479041917,0.4567670005388902
0.5348837209302325,0.7137724550898203,0.45647329797870356
0.5372093023255814,0.7137724550898203,0.4557704610450581
0.5372093023255814,0.7143712574850299,0.4551570715153825
0.5395348837209303,0.7143712574850299,0.4551570368990795
0.5395348837209303,0.7149700598802395,0.4548427680663161
0.5441860465116279,0.7149700598802395,0.454514220240642
0.5441860465116279,0.7155688622754491,0.45432096674943573
0.5488372093023256,0.7155688622754491,0.45374197445221437
0.5488372093023256,0.7161676646706587,0.4536776510785986
0.5511627906976744,0.7161676646706587,0.45356907119592677
0.5511627906976744,0.718562874251497,0.45292594398821867
0.5534883720930233,0.718562874251497,0.45279706960863675
0.5534883720930233,0.7221556886227545,0.45242832503660735
0.5558139534883721,0.7221556886227545,0.45222304055317997
0.5558139534883721,0.7251497005988023,0.4511004429599588
0.5581395348837209,0.7251497005988023,0.4510654979388453
0.5581395348837209,0.7263473053892215,0.4509226057000596
0.5604651162790698,0.7263473053892215,0.45050066785491644
0.5604651162790698,0.7305389221556886,0.44922466840586434
0.5651162790697675,0.7305389221556886,0.44910585978529205
0.5651162790697675,0.732934131736527,0.44869503881928524
0.5674418604651162,0.732934131736527,0.44856827674806915
0.5674418604651162,0.7359281437125749,0.44776408682684804
0.5697674418604651,0.7359281437125749,0.4475377221499103
0.5697674418604651,0.7377245508982035,0.4472422656356427
0.5720930232558139,0.7377245508982035,0.44719714979877
0.5720930232558139,0.7389221556886227,0.4469165352037591
0.5744186046511628,0.7389221556886227,0.4468623663506661
0.5744186046511628,0.7461077844311377,0.4453769492715357
0.5767441860465117,0.7461077844311377,0.44532136251209997
0.5767441860465117,0.7479041916167665,0.44470145425007607
0.5790697674418605,0.7479041916167665,0.44445385229936873
0.5790697674418605,0.7491017964071857,0.44429084641265915
0.5813953488372093,0.7491017964071857,0.4440952814744572
0.5813953488372093,0.7502994011976047,0.4436708703940541
0.586046511627907,0.7502994011976047,0.4433521986937624
0.586046511627907,0.7508982035928143,0.44318756157321504
0.5883720930232558,0.7508982035928143,0.44309364152237296
0.5883720930232558,0.7514970059880239,0.44293376904561105
0.5906976744186047,0.7514970059880239,0.4427412461187926
0.5906976744186047,0.7520958083832335,0.44251298983905163
0.5930232558139535,0.7520958083832335,0.4422045747082239
0.5930232558139535,0.7532934131736527,0.4416301711371324
0.5976744186046512,0.7532934131736527,0.4412899945971419
0.5976744186046512,0.7538922155688623,0.4411796593196167
0.6046511627906976,0.7538922155688623,0.44077407278506686
0.6046511627906976,0.7562874251497006,0.44020870305919885
0.6069767441860465,0.7562874251497006,0.44018495759972626
0.6069767441860465,0.7574850299401198,0.44000400661413314
0.6093023255813953,0.7574850299401198,0.4398710816496495
0.6093023255813953,0.7580838323353294,0.4398574972830599
0.6116279069767442,0.7580838323353294,0.43959851551529444
0.6116279069767442,0.7592814371257485,0.43917940943884237
0.6139534883720931,0.7592814371257485,0.43910852448433474
0.6139534883720931,0.7598802395209581,0.43857688643321163
0.6186046511627907,0.7598802395209581,0.4381761494891652
0.6186046511627907,0.7610778443113773,0.43781414765892424
